artistName,kind,primaryGenreName,trackName
The Blues Brothers,song,Blues,Soul Man
Tim McGraw,song,Country,Down On the Farm
Anna Kendrick,song,Soundtrack,The Sound of Silence
Wiz Khalifa,song,Hip-Hop/Rap,Ass Drop
Fleetwood Mac,song,Rock,Never Going Back Again
Buckcherry,song,Hard Rock,Everything
Pretty Ricky,song,R&B/Soul,Your Body
Finghin Collins,song,Classical,Gymnopédie No. 1
Glee Cast,song,Pop,Safety Dance (Glee Cast Version)
Frank Ocean,song,Pop,Ivy
Waka Flocka Flame,song,Hip-Hop/Rap,Grove St. Party (feat. Kebo Gotti)
Finghin Collins,song,Classical,"Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 ""Moonlight Sonata"": I. Adagio Sostenuto"
Finghin Collins,song,Classical,"Nocturne No. 2 in E-Flat Major, Op. 9"
John Mayer,song,Rock,The Age of Worry
P!nk,song,Pop,I Don't Believe You
Jake Owen,song,Country,Eight Second Ride
Christina Aguilera,song,Musicals,Tough Lover
Randy Travis,song,Country,Deeper Than the Holler
Montgomery Gentry,song,Country,Something to Be Proud Of
O-Zone,song,Dance,Dragostea Din Tei
Eminem,song,Hip-Hop/Rap,Lucky You (feat. Joyner Lucas)
Birdy & Jaymes Young,song,Soundtrack,Best Shot (Bonus Track)
Casey James,song,Country,Crying On a Suitcase
Frank Ocean,song,Pop,Nights
Billie Eilish & Khalid,song,Pop,lovely
Glee Cast,song,Pop,Proud Mary
LINKIN PARK,song,Hard Rock,Somewhere I Belong
Depeche Mode,song,Alternative,Personal Jesus
Air Supply,song,Pop,All out of Love
Steve Holy,song,Country,Brand New Girlfriend
Mariah Carey,song,Pop,Hero
Miguel,song,R&B/Soul,Adorn (feat. Wiz Khalifa)
Miguel,song,R&B/Soul,Do You ...
Kelsea Ballerini,song,Country,Yeah Boy
Blake Shelton,song,Country,Gonna
AC/DC,song,Hard Rock,What Do You Do for Money Honey
311,song,Rock,Love Song
Trick Daddy,song,Hip-Hop/Rap,Sugar (Gimme Some) [feat. Cee-Lo & Ludacris]
John Michael Montgomery,song,Country,Sold (The Grundy County Auction Incident)
Michael Bublé,song,Holiday,All I Want For Christmas Is You
Arctic Monkeys,song,Alternative,Fireside
The Notorious B.I.G.,song,Hip-Hop/Rap,Dead Wrong (feat. Eminem) [2007 Remaster]
Foster the People,song,Alternative,Sit Next to Me
Hunter Hayes,song,Country,Everybody's Got Somebody But Me (feat. Jason Mraz) [Encore]
London Philharmonic Orchestra & David Parry,song,Classical,Carmen Suite No. 2: II. Habanera
Eminem,song,Hip-Hop/Rap,Lose Yourself
Shinedown,song,Hard Rock,Simple Man (Acoustic Version)
Michael Jackson,song,Pop,Baby Be Mine
London Philharmonic Orchestra & David Parry,song,Classical,Hungarian Dance No. 5 in G Minor
Coldplay,song,Alternative,Kaleidoscope
Pearl Jam,song,Alternative,Elderly Woman Behind the Counter In a Small Town
Johnny Cash,song,Country,Tennessee Flat-Top Box
Gretchen Wilson,song,Country,Redneck Woman
John Mayer,song,Rock,Fool to Love You (Bonus Track)
AC/DC,song,Hard Rock,Givin the Dog a Bone
Johnny Cash,song,Country,Five Feet High and Rising
Matchbox Twenty,song,Pop,Push
Cheat Codes,song,Pop,No Promises (feat. Demi Lovato)
Mariah Carey & Boyz II Men,song,Pop,One Sweet Day
Billy Joel,song,Pop,She's Got a Way
Tim McGraw,song,Country,The Cowboy In Me
Hozier,song,Alternative,In the Woods Somewhere (Bonus Track)
Vampire Weekend,song,Alternative,Step
G-Eazy,song,Hip-Hop/Rap,Calm Down
P.O.D.,song,Hard Rock,Alive
Coldplay,song,Alternative,Colour Spectrum
Neil Young,song,Rock,Only Love Can Break Your Heart
The Lumineers,song,Alternative,Ho Hey
Leighton Meester,song,Soundtrack,A Little Bit Stronger
Zooey Deschanel,song,Soundtrack,Hello
G-Eazy,song,Hip-Hop/Rap,Almost Famous
Pearl Jam,song,Alternative,Daughter
Vampire Weekend,song,Alternative,Mansard Roof
USHER,song,R&B/Soul,"Confessions, Pt. II (Confessions Special Edition Version)"
Frank Ocean,song,Pop,Godspeed
London Philharmonic Orchestra & David Parry,song,Classical,Adagio in G Minor for Strings and Organ (Attrib. T. Albinoni)
Brad Paisley,song,Country,Waitin' On a Woman
Carrie Underwood,song,Country,Change
"London Philharmonic Orchestra, David Parry & London Philharmonic Choir",song,Classical,"The Messiah, HWV 56: Hallelujah Chorus"
Carrie Underwood,song,Country,Someday When I Stop Loving You
Michael Jackson,song,Pop,The Girl Is Mine (with Paul McCartney)
Paramore,song,Alternative,Now
Kenny Chesney & Uncle Kracker,song,Country,When the Sun Goes Down
Luke Bryan,song,Country,Do I
"Peter, Paul & Mary",song,Singer/Songwriter,Leaving On a Jet Plane
Backstreet Boys,song,Pop,As Long as You Love Me
AC/DC,song,Hard Rock,Let Me Put My Love Into You
Pink Floyd,song,Rock,Comfortably Numb
London Philharmonic Orchestra & David Parry,song,Classical,"Swan Lake Suite, Op. 20: Scéne"
Noel Paul Stookey,song,Singer/Songwriter,Wedding Song (There Is Love)
Miranda Cosgrove,song,Pop,Leave It All to Me (Theme from ICarly) [feat. Drake Bell]
Passion Pit,song,Alternative,Little Secrets
A$AP Ferg,song,Hip-Hop/Rap,"Work REMIX (feat. A$AP Rocky, French Montana, Trinidad James & ScHoolboy Q)"
Hozier,song,Alternative,Run (Bonus Track)
London Philharmonic Orchestra & David Parry,song,Classical,"Serenade No. 13 in G Major, K. 525 ""Eine Kleine Nachtmusik"": I. Allegro"
London Philharmonic Orchestra & David Parry,song,Classical,The Barber of Seville: Overture
ODESZA,song,Electronic,Say My Name (feat. Zyra)
Victorious Cast,song,Pop,Make It Shine (Victorious Theme) [feat. Victoria Justice]
John Mayer,song,Rock,A Face to Call Home
LINKIN PARK,song,Hard Rock,Breaking the Habit
Arctic Monkeys,song,Alternative,I Want It All
Daryl Hall & John Oates,song,Rock,You've Lost That Lovin' Feeling
The Notorious B.I.G.,song,Hip-Hop/Rap,Who Shot Ya? (2007 Remaster)
Luke Combs,song,Country,Even Though I'm Leaving
Tyler Farr,song,Country,Redneck Crazy
Glee Cast,song,Christmas: Pop,Angels We Have Heard On High
John Mayer,song,Rock,If I Ever Get Around to Living
Brad Paisley,song,Country,Alcohol
Sly & The Family Stone,song,R&B/Soul,Dance to the Music
Grizzly Bear,song,Alternative,Two Weeks
John Mayer,song,Rock,"Walt Grace's Submarine Test, January 1967"
London Philharmonic Orchestra & David Parry,song,Classical,"Brandenburg Concerto No. 3 in G Major, BWV 1048: I. [Allegro]"
Finghin Collins,song,Classical,"Bagatelle In A Minor, WoO 59 ""Für Elise"""
Hozier,song,Alternative,Foreigner's God
Outkast,song,Hip-Hop/Rap,"So Fresh, So Clean"
Alan Jackson,song,Country,Where Were You (When the World Stopped Turning)
Carrie Underwood,song,Country,I Know You Won't
Arctic Monkeys,song,Alternative,Mad Sounds
Stone Sour,song,Hard Rock,Bother
Cher,song,Musicals,Welcome to Burlesque
Johnny Cash with June Carter Cash,song,Country,If I Were a Carpenter
Jason Mraz,song,Pop,Love for a Child
Avenged Sevenfold,song,Hard Rock,Critical Acclaim
Noah Cyrus,song,Pop,Make Me (Cry) [feat. Labrinth]
"Pieter Schoeman, London Philharmonic Orchestra & David Parry",song,Classical,"The Four Seasons, Op. 8 ""Spring"": I. Allegro"
The Four Seasons,song,Rock,Bye Bye Baby (Baby Goodbye)
America,song,Rock,Ventura Highway
Brooks & Dunn,song,Country,Red Dirt Road
Brad Paisley,song,Country,Letter to Me
Gorillaz,song,Alternative,Clint Eastwood
Metro Station,song,Alternative,Kelsey
69 Boyz,song,Hip-Hop/Rap,Tootsee Roll
Kenny Chesney,song,Country,Don't Happen Twice
John Michael Montgomery,song,Country,Letters from Home
John Mayer,song,Rock,"Whiskey, Whiskey, Whiskey"
Outkast,song,Hip-Hop/Rap,B.O.B.
Vanilla Ice,song,Hip-Hop/Rap,Ice Ice Baby (Rerecorded Version)
Baby Bash,song,Hip-Hop/Rap,What Is It (feat. Sean Kingston)
Casting Crowns,song,Christian,Courageous
Future,song,Hip-Hop/Rap,Stick Talk
Skillet,song,Hard Rock,Feel Invincible
Big Time Rush,song,Pop,Til I Forget About You
John Mayer,song,Pop,Free Fallin'
Finghin Collins,song,Classical,"Piano Sonata No. 11 in A Major, K. 331: III. Rondo. Alla Turca"
D4L,song,Hip-Hop/Rap,Laffy Taffy
"London Philharmonic Orchestra, David Parry, London Philharmonic Choir & The London Chorus",song,Classical,"Symphony No. 9 In D Minor, Op. 125 ""Choral"": Ode an Die Freude"
Kelly Clarkson,song,Pop,Walk Away
September,song,Dance,Cry for You (Radio Mix)
Cupid,song,R&B/Soul,Cupid Shuffle (Radio Version)
Cory Asbury,song,Christian,Reckless Love
London Philharmonic Orchestra & David Parry,song,Classical,"Orchestral Suite No. 3 in D Major, BWV 1068: II. Air"
Craig Morgan,song,Country,This Ain't Nothin'
Susan Boyle,song,Pop,I Dreamed a Dream
Pitbull,song,Pop,Feel This Moment (feat. Christina Aguilera)
NEEDTOBREATHE,song,Rock,Multiplied
"London Philharmonic Orchestra, David Parry & London Philharmonic Choir",song,Classical,"Requiem, K. 626: Lacrimosa Dies Illa"
Frank Ocean,song,Pop,Self Control
Casting Crowns,song,Christian,Thrive
Neil Young & Crazy Horse,song,Rock,After the Gold Rush
One Direction,song,Pop,Change My Mind
Madonna,song,Soundtrack,Vogue
Dire Straits,song,Rock,Walk of Life
Dead or Alive,song,Pop,You Spin Me Round (Like a Record)
Adele,song,Pop,I Drink Wine
"London Philharmonic Orchestra, David Parry, London Philharmonic Choir & The London Chorus",song,Classical,"Nabucco: Chorus of the Hebrew Slaves (Va', Pensiero, Sull'ali Dorate)"
Morgan Wallen,song,Country,Chasin' You
Macklemore & Ryan Lewis,song,Hip-Hop/Rap,White Walls (feat. ScHoolboy Q & Hollis)
Finghin Collins,song,Classical,"Suite Bergamasque, L. 75: No. 3, Clair de Lune"
Gnarls Barkley,song,Alternative,Gone Daddy Gone
Billy Joel,song,Pop,The Entertainer
"Finghin Collins, London Philharmonic Orchestra & David Parry",song,Classical,"Piano Concerto No. 21 in C Major, K. 467: II. Andante"
Carrie Underwood,song,Country,Twisted
Frank Ocean,song,Pop,White Ferrari
Stone Temple Pilots,song,Pop,Vasoline
Madonna,song,Pop,Paradise (Not for Me)
Molly Hatchet,song,Rock,Flirtin' With Disaster
London Philharmonic Orchestra & David Parry,song,Classical,"String Quintet in E Major, Op. 11 No. 5, G. 275: III. Minuet"
A$AP Rocky,song,Hip-Hop/Rap,Everyday (feat. Rod Stewart x Miguel x Mark Ronson)
Men At Work,song,Rock,Who Can It Be Now?
"Crosby, Stills, Nash & Young & Neil Young",song,Rock,Helpless
Pitbull,song,Pop,Messin' Around (feat. Enrique Iglesias)
Simple Plan,song,Pop,Shut Up
Frank Ocean,song,Pop,Nikes
Blake Shelton,song,Country,Nobody But You (feat. Gwen Stefani)
CeeLo Green,song,R&B/Soul,Bright Lights Bigger City
"Pieter Schoeman, London Philharmonic Orchestra & David Parry",song,Classical,Thaïs: Meditation
The Chicks,song,Country,There's Your Trouble
Joe,song,R&B/Soul,I Wanna Know
Broken Bells,song,Alternative,October
Wiz Khalifa,song,Hip-Hop/Rap,Wake Up
London Philharmonic Orchestra & David Parry,song,Classical,"Pomp and Circumstance, Op. 39: Land of Hope and Glory"
P!nk,song,Pop,A Million Dreams
P!nk,song,Pop,Bad Influence
London Philharmonic Orchestra & David Parry,song,Classical,"Radetzky March, Op. 228"
Gwyneth Paltrow,song,Soundtrack,Coming Home
Glee Cast,song,Pop,Smile
Jason Michael Carroll,song,Country,Where I'm From
AC/DC,song,Hard Rock,Shake a Leg
The Notorious B.I.G.,song,Hip-Hop/Rap,Notorious B.I.G. (feat. Lil' Kim & Puff Daddy) [2007 Remaster]
Molly Hatchet,song,Rock,Flirtin' With Disaster
London Philharmonic Orchestra & David Parry,song,Classical,"String Quintet in E Major, Op. 11 No. 5, G. 275: III. Minuet"
A$AP Rocky,song,Hip-Hop/Rap,Everyday (feat. Rod Stewart x Miguel x Mark Ronson)
Men At Work,song,Rock,Who Can It Be Now?
"Crosby, Stills, Nash & Young & Neil Young",song,Rock,Helpless
Pitbull,song,Pop,Messin' Around (feat. Enrique Iglesias)
Simple Plan,song,Pop,Shut Up
Frank Ocean,song,Pop,Nikes
Blake Shelton,song,Country,Nobody But You (feat. Gwen Stefani)
CeeLo Green,song,R&B/Soul,Bright Lights Bigger City
"Pieter Schoeman, London Philharmonic Orchestra & David Parry",song,Classical,Thaïs: Meditation
The Chicks,song,Country,There's Your Trouble
Joe,song,R&B/Soul,I Wanna Know
Broken Bells,song,Alternative,October
Wiz Khalifa,song,Hip-Hop/Rap,Wake Up
London Philharmonic Orchestra & David Parry,song,Classical,"Pomp and Circumstance, Op. 39: Land of Hope and Glory"
P!nk,song,Pop,A Million Dreams
P!nk,song,Pop,Bad Influence
London Philharmonic Orchestra & David Parry,song,Classical,"Radetzky March, Op. 228"
Gwyneth Paltrow,song,Soundtrack,Coming Home
Glee Cast,song,Pop,Smile
Jason Michael Carroll,song,Country,Where I'm From
AC/DC,song,Hard Rock,Shake a Leg
The Notorious B.I.G.,song,Hip-Hop/Rap,Notorious B.I.G. (feat. Lil' Kim & Puff Daddy) [2007 Remaster]
Family Force 5,song,Rock,Love Addict
Meek Mill,song,Hip-Hop/Rap,Lord Knows (feat. Tory Lanez)
Ray LaMontagne,song,Rock,Jolene
London Philharmonic Orchestra & David Parry,song,Classical,"Symphony No. 40 in G Minor, K. 550: I. Allegro Molto"
Waylon Jennings,song,Country,"Luckenbach, Texas (Back to the Basics of Love) [feat. Willie Nelson]"
Panic! At the Disco,song,Alternative,Vegas Lights
Fleetwood Mac,song,Rock,Go Your Own Way
Bob Carlisle,song,Christian,Butterfly Kisses
London Philharmonic Orchestra & David Parry,song,Classical,"The Planets, Op. 32: IV. Jupiter, the Bringer of Jollity"
John Mayer,song,Rock,Speak for Me
Waka Flocka Flame,song,Hip-Hop/Rap,Hard in Da Paint
"London Philharmonic Orchestra, David Parry & London Philharmonic Choir",song,Classical,Ave Maria (After J.S. Bach)
Daryl Hall & John Oates,song,Rock,Say It Isn't So
NEEDTOBREATHE,song,Rock,Brother (feat. Gavin DeGraw)
Future,song,Hip-Hop/Rap,Turn On the Lights
Casting Crowns,song,Christian,Slow Fade
John Mayer,song,Rock,Edge of Desire
Billy Joel,song,Rock,Miami 2017 (Seen the Lights Go Out On Broadway)
A$AP Rocky,song,Hip-Hop/Rap,L$D
Ice Cube,song,Hip-Hop/Rap,It Was A Good Day
Elvis Presley,song,Rock,Always On My Mind
Frank Ocean,song,Pop,Solo
Britney Spears,song,Pop,Me Against the Music (feat. Madonna)
Olly Murs,song,Pop,Troublemaker (feat. Flo Rida)
London Philharmonic Orchestra & David Parry,song,Classical,"The Magic Flute, K. 620: Overture"
Bryson Tiller,song,R&B/Soul,Let Em' Know
"Peter, Paul & Mary",song,Singer/Songwriter,"Puff, the Magic Dragon"
Dan + Shay & Justin Bieber,song,Country,"10,000 Hours"
London Philharmonic Orchestra & David Parry,song,Classical,"Finlandia, Op. 26"
"Pieter Schoeman, Vesselin Gellev, London Philharmonic Orchestra & David Parry",song,Classical,"Double Concerto in D Minor for Two Violins, BWV 1043: I. Vivace"
Marshmello,song,Dance,Silence (feat. Khalid)
Charlie Puth,song,Pop,Attention
Rage Against the Machine,song,Hard Rock,Renegades of Funk
Johnny Cash,song,Country,Get Rhythm
London Philharmonic Orchestra & David Parry,song,Classical,"Slavonic Dances, Op. 72: No. 2, Dumka. Allegretto grazioso"
"London Philharmonic Orchestra, David Parry, London Philharmonic Choir & The London Chorus",song,Classical,Messa Da Requiem: Dies Irae - Tuba Mirum
The Notorious B.I.G.,song,Hip-Hop/Rap,Suicidal Thoughts (2005 Remaster)
Citizen Cope,song,Pop,Sideways
London Philharmonic Orchestra & David Parry,song,Classical,"Pavane, Op. 50"
Johnny Cash,song,Country,Orange Blossom Special
Benson Boone,song,Pop,Beautiful Things
Miguel,song,R&B/Soul,How Many Drinks?
Luke Combs,song,Country,Better Together
Megan Thee Stallion,song,Hip-Hop/Rap,HISS
Alice In Chains,song,Hard Rock,Them Bones
Eddie Money,song,Rock,Two Tickets to Paradise
London Philharmonic Orchestra & David Parry,song,Classical,The Tales of Hoffmann: Barcarolle
Craig Ogden,song,Classical,Cavatina
Kenny Chesney,song,Country,Feel Like a Rock Star (Duet With Tim McGraw)
Lauren Daigle,song,Christian,Rescue
Foreigner,song,Rock,Double Vision
Band of Horses,song,Alternative,The General Specific
Carrie Underwood,song,Country,You Won't Find This
Britney Spears,song,Pop,Radar
Chicago,song,Rock,Old Days
Chevelle,song,Hard Rock,Send the Pain Below
Elton John & Dua Lipa,song,Pop,Cold Heart
Outkast,song,Hip-Hop/Rap,Rosa Parks
Bryson Tiller,song,R&B/Soul,Right My Wrongs
Keith Whitley,song,Country,Don't Close Your Eyes
Dire Straits,song,Rock,Sultans of Swing
Lupe Fiasco,song,Hip-Hop/Rap,Hip-Hop Saved My Life (feat. Nikki Jean)
Jason Mraz,song,Pop,Only Human
Mudvayne,song,Hard Rock,Happy?
"Bethel Music, Jonathan David Helser & Melissa Helser",song,Christian,Raise a Hallelujah
Big Punisher,song,Rap,Still Not a Player (feat. Joe)
Missy Elliott,song,Soundtrack,Ching-A-Ling
Maren Morris,song,Country,The Bones
London Philharmonic Orchestra & David Parry,song,Classical,"Egmont, Op. 84: Overture"
Panic! At the Disco,song,Alternative,Casual Affair
OneRepublic,song,Pop,I Ain't Worried
The Four Seasons,song,Rock,Opus 17 (Don't You Worry 'Bout Me)
London Philharmonic Orchestra & David Parry,song,Classical,"Concerto Grosso No. 8 in G Minor, Op. 6 ""Christmas Concerto"": II. Allegro"
Kenny Chesney,song,Country,"No Shoes, No Shirt, No Problems"
London Philharmonic Orchestra & David Parry,song,Classical,L'Arlesienne Suite No. 1: I. Prelude
Adele,song,Pop,Hold On
Travis Tritt,song,Country,Anymore
Adele,song,Pop,To Be Loved
Jason Mraz,song,Pop,Coyotes
Billy Joel,song,Pop,Don't Ask Me Why
Jefferson Airplane,song,Rock,White Rabbit
Michael Bublé,song,Holiday,I'll Be Home For Christmas
Justin Timberlake,song,Pop,Señorita
"Crosby, Stills, Nash & Young",song,Rock,Carry On
Galantis,song,Dance,Runaway (U & I)
Frank Ocean,song,Pop,Seigfried
Neil Young,song,Rock,Like a Hurricane (2003 Remaster)
*NSYNC,song,Pop,It's Gonna Be Me
"Pieter Schoeman, London Philharmonic Orchestra & David Parry",song,Classical,"14 Romances, Op. 34: No. 14, Vocalise"
Harry Styles,song,Pop,Adore You
London Philharmonic Orchestra & David Parry,song,Classical,Symphony No. 5: IV. Adagietto
Damien Rice,song,Singer/Songwriter,Cannonball
Rage Against the Machine,song,Hard Rock,Bullet In the Head
Seal,song,R&B/Soul,Crazy
London Philharmonic Orchestra & David Parry,song,Classical,"Má Vlast (My Fatherland): No. 2, Vltava (The Moldau River)"
Morgan Wallen,song,Country,Thinkin’ Bout Me
London Philharmonic Orchestra & David Parry,song,Classical,"Symphony No. 9 in E Minor, Op. 95 ""From the New World"": II. Largo"
Johnny Cash,song,Country,The Ballad of Ira Hayes
Michelle Branch,song,Pop,Everywhere
Kesha,song,Pop,Praying
Disturbed,song,Hard Rock,Down with the Sickness
Billy Joel,song,Pop,I Go to Extremes
Robin Schulz,song,Dance,Sugar (feat. Francesco Yates)
Vampire Weekend,song,Alternative,Cousins
Labrinth,song,Pop,Beneath Your Beautiful (feat. Emeli Sandé)
Halestorm,song,Hard Rock,Here's to Us
Steve Perry,song,Pop,Oh Sherrie
Mark Ronson featuring Amy Winehouse,song,Pop,Valerie (feat. Amy Winehouse)
Kaki King,song,Soundtrack,Bari Improv
James Taylor,song,Singer/Songwriter,Steamroller
Red Hot Chili Peppers,song,Alternative,Californication
Romeo Santos,song,Música tropical,Odio (feat. Drake)
Grey's Anatomy Cast,song,Soundtrack,The Story
Elvis Presley,song,Rock,Kentucky Rain
Christina Aguilera,song,Musicals,But I Am a Good Girl
Frank Ocean,song,Pop,Skyline To
DJ Snake & Lil Jon,song,Hip-Hop/Rap,"Turn Down for What (Remix) [feat. Juicy J, 2 Chainz & French Montana]"
Christina Aguilera,song,Musicals,The Beautiful People
Adele,song,Pop,Can I Get It
Frank Ocean,song,Pop,Close to You
Frank Ocean,song,Pop,Good Guy
Carrie Underwood,song,Country,Get Out of This Town
Modest Mouse,song,Alternative,The World At Large
Vampire Weekend,song,Alternative,I Stand Corrected
Frank Ocean,song,Pop,Futura Free
Chris Stapleton,song,Country,You Should Probably Leave
Frankie Valli,song,Rock,Swearin' to God (Single Version)
Frank Ocean,song,Pop,Pretty Sweet
Dolly Parton,song,Country,Jolene
Golden Earring,song,Rock,Twilight Zone
Old Crow Medicine Show,song,Singer/Songwriter,Wagon Wheel
